Severity,Start_Time,End_Time,Distance(mi),State,Country,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Day,Month,Year,Hour,Weekday,High_Severity
2,2023-01-20 16:08:00,2023-01-20 17:26:23,1.123,CA,US,62.0,41.0,10.0,8.0,Fair,Day,Day,Day,Day,20,1,2023,16.0,Friday,False
2,2020-12-10 03:01:03,2020-12-10 04:56:32,1.203,IN,US,,,,7.0,,Night,Night,Night,Night,10,12,2020,3.0,Thursday,False
4,2022-07-24 02:28:05,2022-07-24 04:35:06,0.162,CO,US,63.0,94.0,10.0,9.0,Fair,Night,Night,Night,Night,24,7,2022,2.0,Sunday,True
2,2021-04-22 04:22:30,2021-04-22 05:07:34,0.0,IL,US,31.0,64.0,10.0,3.0,Fair,Night,Night,Night,Night,22,4,2021,4.0,Thursday,False
2,,2022-01-11 06:45:30.000000000,2.877,OR,US,32.0,82.0,4.0,0.0,Haze,Night,Night,Night,Day,,,,,,False
3,2016-07-29 17:18:35,2016-07-29 18:46:00,0.0,NY,US,84.0,58.0,10.0,8.1,Partly Cloudy,Day,Day,Day,Day,29,7,2016,17.0,Friday,True
2,2019-08-12 08:22:09,2019-08-12 09:37:10,0.7799999713897705,UT,US,64.0,48.0,10.0,5.0,Fair,Day,Day,Day,Day,12,8,2019,8.0,Monday,False
2,2020-12-28 08:30:00,2020-12-28 11:36:38,0.105,CA,US,51.0,80.0,10.0,7.0,Mostly Cloudy,Day,Day,Day,Day,28,12,2020,8.0,Monday,False
3,2019-10-28 18:38:05,2019-10-28 21:01:23,0.0,IN,US,56.0,80.0,10.0,6.0,Cloudy,Day,Day,Day,Day,28,10,2019,18.0,Monday,True
2,2022-01-16 11:36:00,2022-01-16 12:51:38,0.005,FL,US,63.0,58.0,10.0,28.0,Mostly Cloudy / Windy,Day,Day,Day,Day,16,1,2022,11.0,Sunday,False
2,2021-10-25 17:38:00,2021-10-25 19:25:12,0.043,CA,US,57.0,81.0,10.0,9.0,Fair,Day,Day,Day,Day,25,10,2021,17.0,Monday,False
2,2018-08-25 13:37:03,2018-08-25 14:06:32,0.0,WA,US,59.0,88.0,4.0,4.6,Mist,Day,Day,Day,Day,25,8,2018,13.0,Saturday,False
2,2023-01-22 22:48:00,2023-01-23 00:57:37,0.084,CA,US,47.0,52.0,10.0,15.0,Fair,Night,Night,Night,Night,22,1,2023,22.0,Sunday,False
2,2021-05-03 06:32:36,2021-05-03 12:58:30,0.305,TN,US,68.0,87.0,2.0,9.0,Light Rain,Night,Day,Day,Day,3,5,2021,6.0,Monday,False
3,2017-05-07 10:32:50,2017-05-07 11:17:10,0.01,CA,US,59.0,69.0,10.0,12.7,Rain,Day,Day,Day,Day,7,5,2017,10.0,Sunday,True
2,2021-04-13 14:00:29,2021-04-13 15:04:56,0.0,CA,US,64.0,48.0,10.0,17.0,Fair,Day,Day,Day,Day,13,4,2021,14.0,Tuesday,False
2,2018-04-24 07:52:12,2018-04-24 08:37:00,0.0,TN,US,57.9,87.0,9.0,6.9,Overcast,Day,Day,Day,Day,24,4,2018,7.0,Tuesday,False
2,2018-05-11 14:49:26,2018-05-11 15:34:09,0.0,CA,US,64.9,68.0,10.0,11.5,Overcast,Day,Day,Day,Day,11,5,2018,14.0,Friday,False
2,2022-05-29 12:30:00,2022-05-29 13:45:58,0.037,TX,US,91.0,5.0,10.0,20.0,Partly Cloudy,Day,Day,Day,Day,29,5,2022,12.0,Sunday,False
2,,2023-01-26 17:20:47.000000000,0.178,MT,US,40.0,63.0,10.0,0.0,Cloudy,Day,Day,Day,Day,,,,,,False
2,2021-12-06 20:27:35,2021-12-06 22:01:13,0.034,CA,US,62.0,70.0,10.0,7.0,Cloudy,Night,Night,Night,Night,6,12,2021,20.0,Monday,False
2,2020-11-06 21:25:00,2020-11-07 02:54:30,6.397,MD,US,52.0,82.0,10.0,0.0,Fair,Night,Night,Night,Night,6,11,2020,21.0,Friday,False
2,2022-12-22 05:27:57,2022-12-22 06:46:05,0.632,PA,US,26.0,92.0,10.0,3.0,Fair,Night,Night,Night,Night,22,12,2022,5.0,Thursday,False
2,2017-08-10 17:23:56,2017-08-10 23:23:56,0.5529999999999999,MO,US,88.0,46.0,10.0,15.0,Scattered Clouds,Day,Day,Day,Day,10,8,2017,17.0,Thursday,False
2,2019-08-08 11:04:51,2019-08-08 12:06:39,0.0,PA,US,71.0,81.0,9.0,7.0,Mostly Cloudy,Day,Day,Day,Day,8,8,2019,11.0,Thursday,False
2,2021-09-29 08:36:17,2021-09-29 09:35:52,0.0,TX,US,68.0,96.0,10.0,0.0,Mostly Cloudy,Day,Day,Day,Day,29,9,2021,8.0,Wednesday,False
2,2020-12-01 12:43:00,2020-12-01 15:24:19,0.105,CA,US,59.0,31.0,10.0,6.0,Fair,Day,Day,Day,Day,1,12,2020,12.0,Tuesday,False
2,2020-06-01 18:24:57,2020-06-01 19:54:04,0.0,AL,US,86.0,51.0,10.0,12.0,Mostly Cloudy,Day,Day,Day,Day,1,6,2020,18.0,Monday,False
2,2016-11-23 15:50:07,2016-11-23 21:50:07,0.357,CA,US,69.1,44.0,10.0,9.2,Clear,Day,Day,Day,Day,23,11,2016,15.0,Wednesday,False
2,2016-07-11 21:51:11,2016-07-11 22:36:11,0.0,CA,US,69.1,84.0,9.0,5.8,Clear,Night,Night,Night,Night,11,7,2016,21.0,Monday,False
3,2020-08-28 13:28:41,2020-08-28 15:25:58,0.0,LA,US,78.0,90.0,2.0,6.0,Light Rain,Day,Day,Day,Day,28,8,2020,13.0,Friday,True
2,,2023-01-22 17:07:22.000000000,0.8290000000000001,VA,US,37.0,89.0,2.0,3.0,Light Drizzle,Day,Day,Day,Day,,,,,,False
2,,2023-02-27 08:13:17.000000000,0.148,CA,US,46.0,53.0,10.0,0.0,Cloudy,Day,Day,Day,Day,,,,,,False
2,2020-03-03 09:46:01,2020-03-03 11:16:10,0.0,NC,US,59.0,87.0,4.0,7.0,Light Rain,Day,Day,Day,Day,3,3,2020,9.0,Tuesday,False
3,2021-12-21 09:38:34,2021-12-21 10:06:45,0.0,GA,US,43.0,47.0,10.0,7.0,Cloudy,Day,Day,Day,Day,21,12,2021,9.0,Tuesday,True
2,2020-11-03 11:32:50,2020-11-03 12:18:10,0.0,NY,US,53.0,47.0,10.0,16.0,Mostly Cloudy,Day,Day,Day,Day,3,11,2020,11.0,Tuesday,False
2,2021-10-25 15:15:00,2021-10-25 17:42:12,0.483,CA,US,,,,7.0,,Day,Day,Day,Day,25,10,2021,15.0,Monday,False
3,2018-07-02 15:53:44,2018-07-02 16:23:30,0.0,CA,US,95.0,26.0,10.0,8.1,Clear,Day,Day,Day,Day,2,7,2018,15.0,Monday,True
2,2019-09-01 02:19:20,2019-09-01 03:46:09,0.004,CA,US,,,10.0,6.0,Fair,Night,Night,Night,Night,1,9,2019,2.0,Sunday,False
2,2017-03-17 17:16:33,2017-03-17 23:16:33,1.248,TX,US,78.1,56.0,10.0,8.1,Mostly Cloudy,Day,Day,Day,Day,17,3,2017,17.0,Friday,False
2,2019-12-02 09:34:11,2019-12-02 10:03:56,0.0,MD,US,37.0,93.0,5.0,3.0,Cloudy,Day,Day,Day,Day,2,12,2019,9.0,Monday,False
3,2016-05-02 20:03:48,2016-05-02 20:33:48,0.01,CA,US,62.1,75.0,10.0,7.0,Clear,Night,Day,Day,Day,2,5,2016,20.0,Monday,True
2,2021-02-10 22:47:54,2021-02-11 00:02:55,0.041,CA,US,51.0,80.0,10.0,5.0,Fair,Night,Night,Night,Night,10,2,2021,22.0,Wednesday,False
2,,2022-10-07 12:10:13.000000,4.137,GA,US,61.0,67.0,10.0,0.0,Fair,Day,Day,Day,Day,,,,,,False
2,2020-02-21 21:52:05,2020-02-21 22:51:37,0.0,MN,US,21.0,93.0,7.0,0.0,Fair,Night,Night,Night,Night,21,2,2020,21.0,Friday,False
3,2017-04-18 17:59:57,2017-04-18 18:29:30,0.01,CA,US,68.0,56.0,10.0,10.4,Clear,Day,Day,Day,Day,18,4,2017,17.0,Tuesday,True
2,2019-11-08 12:30:30,2019-11-08 13:23:16,0.0,CA,US,84.0,26.0,10.0,7.0,Fair,Day,Day,Day,Day,8,11,2019,12.0,Friday,False
2,2019-04-24 21:03:06,2019-04-24 23:16:30,0.0,OK,US,58.0,87.0,10.0,5.0,Fair,Night,Night,Day,Day,24,4,2019,21.0,Wednesday,False
2,2022-06-29 15:34:32,2022-06-29 16:50:30,0.418,PA,US,81.0,54.0,10.0,7.0,Fair,Day,Day,Day,Day,29,6,2022,15.0,Wednesday,False
2,2018-08-28 16:46:30,2018-08-28 17:16:05,0.698,CA,US,84.9,33.0,10.0,9.2,Clear,Day,Day,Day,Day,28,8,2018,16.0,Tuesday,False
3,2018-04-14 23:18:57,2018-04-15 05:18:57,0.8340000000000001,PA,US,55.9,84.0,10.0,10.4,Mostly Cloudy,Night,Night,Night,Night,14,4,2018,23.0,Saturday,True
2,2018-07-06 09:14:14,2018-07-06 09:43:58,0.0,NC,US,,,,7.0,,Day,Day,Day,Day,6,7,2018,9.0,Friday,False
2,2020-12-28 12:25:00,2020-12-28 15:54:13,1.048,CA,US,50.0,71.0,5.0,8.0,Light Rain,Day,Day,Day,Day,28,12,2020,12.0,Monday,False
3,2020-10-23 07:33:55,2020-10-23 08:33:39,0.0,FL,US,78.0,81.0,10.0,8.0,Fair,Day,Day,Day,Day,23,10,2020,7.0,Friday,True
2,2020-12-31 16:59:00,2020-12-31 23:36:39,0.297,FL,US,78.0,71.0,10.0,16.0,Partly Cloudy,Day,Day,Day,Day,31,12,2020,16.0,Thursday,False
2,,2022-11-12 16:54:59.000000000,0.706,OH,US,36.0,86.0,9.0,9.0,Cloudy,Day,Day,Day,Day,,,,,,False
2,2019-10-27 16:20:42,2019-10-27 16:50:23,0.0,NY,US,61.0,97.0,1.0,12.0,Cloudy,Day,Day,Day,Day,27,10,2019,16.0,Sunday,False
2,2022-12-19 18:57:30,2022-12-19 19:22:00,0.787,VA,US,35.0,57.0,10.0,0.0,Fair,Night,Night,Night,Night,19,12,2022,18.0,Monday,False
2,2017-07-12 03:13:45,2017-07-12 09:13:45,8.754,CA,US,88.0,45.0,10.0,15.0,Clear,Night,Night,Night,Night,12,7,2017,3.0,Wednesday,False
2,2017-06-14 08:21:22,2017-06-14 14:21:22,0.0,TX,US,80.1,76.0,10.0,15.0,Overcast,Day,Day,Day,Day,14,6,2017,8.0,Wednesday,False
2,2020-04-08 04:51:56,2020-04-08 05:06:56,0.0,CA,US,51.0,86.0,5.0,0.0,Light Rain,Night,Night,Night,Night,8,4,2020,4.0,Wednesday,False
2,2018-04-26 16:19:49,2018-04-26 16:48:47,0.0,TX,US,73.0,37.0,10.0,8.1,Scattered Clouds,Day,Day,Day,Day,26,4,2018,16.0,Thursday,False
2,2020-11-13 06:47:28,2020-11-13 08:27:07,0.088,TX,US,66.0,93.0,0.5,0.0,Light Rain,Night,Day,Day,Day,13,11,2020,6.0,Friday,False
2,2021-07-09 13:11:59,2021-07-09 14:49:22,0.0,CA,US,96.0,19.0,10.0,10.0,Fair,Day,Day,Day,Day,9,7,2021,13.0,Friday,False
3,2022-08-04 06:01:05,2022-08-04 06:30:09,0.0,TX,US,81.0,67.0,10.0,9.0,Fair,Night,Night,Day,Day,4,8,2022,6.0,Thursday,True
2,2019-11-06 17:27:00,2019-11-06 18:38:15,0.0,CA,US,55.0,77.0,10.0,6.0,Fair,Night,Day,Day,Day,6,11,2019,17.0,Wednesday,False
2,2019-01-31 11:33:29,2019-01-31 12:03:02,0.0,CA,US,59.0,78.0,3.0,4.6,Haze,Day,Day,Day,Day,31,1,2019,11.0,Thursday,False
2,2021-06-17 05:16:00,2021-06-17 06:54:24,0.02,CA,US,57.0,100.0,10.0,0.0,Fair,Night,Day,Day,Day,17,6,2021,5.0,Thursday,False
2,2021-10-15 03:02:30,2021-10-15 03:32:12,0.0,CA,US,42.0,82.0,10.0,0.0,Fair,Night,Night,Night,Night,15,10,2021,3.0,Friday,False
2,2021-01-15 10:57:40,2021-01-15 11:27:19,0.0,NJ,US,50.0,96.0,5.0,6.0,Cloudy,Day,Day,Day,Day,15,1,2021,10.0,Friday,False
2,2021-04-30 00:23:43,2021-04-30 02:15:13,0.062,MD,US,68.0,83.0,10.0,14.0,Light Drizzle,Night,Night,Night,Night,30,4,2021,0.0,Friday,False
2,2021-01-23 17:37:55,2021-01-23 19:41:38,0.268,SC,US,46.0,25.0,10.0,6.0,Fair,Day,Day,Day,Day,23,1,2021,17.0,Saturday,False
2,2022-08-13 22:21:03,2022-08-14 02:24:06,0.064,MI,US,56.0,97.0,4.0,10.0,Light Rain,Night,Night,Night,Day,13,8,2022,22.0,Saturday,False
3,2020-06-11 18:07:54,2020-06-11 18:37:54,0.0,IL,US,81.0,27.0,10.0,18.0,Fair,Day,Day,Day,Day,11,6,2020,18.0,Thursday,True
4,2017-10-10 13:31:54,2017-10-10 19:31:54,0.3720000000000001,FL,US,89.1,55.0,10.0,9.2,Scattered Clouds,Day,Day,Day,Day,10,10,2017,13.0,Tuesday,True
4,,2022-05-21 06:00:00.000000000,0.074,NC,US,75.0,99.0,10.0,9.0,Partly Cloudy,Night,Night,Night,Night,,,,,,True
2,2020-06-17 16:25:58,2020-06-17 17:47:42,0.0,AL,US,76.0,55.0,10.0,8.0,Cloudy,Day,Day,Day,Day,17,6,2020,16.0,Wednesday,False
2,2018-02-12 11:23:30,2018-02-12 12:23:09,0.0,SC,US,64.4,100.0,10.0,6.9,Overcast,Day,Day,Day,Day,12,2,2018,11.0,Monday,False
3,2017-08-31 19:23:18,2017-08-31 19:53:00,0.0,MO,US,73.0,73.0,10.0,4.6,Clear,Day,Day,Day,Day,31,8,2017,19.0,Thursday,True
2,2022-08-01 16:24:55,2022-08-01 18:34:00,0.887,LA,US,96.0,44.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,1,8,2022,16.0,Monday,False
2,2020-05-11 17:55:00,2020-05-11 18:31:36,0.0,CA,US,70.0,61.0,10.0,10.0,Fair,Day,Day,Day,Day,11,5,2020,17.0,Monday,False
2,2020-03-01 22:07:00,2020-03-01 23:19:31,0.0,CA,US,51.0,31.0,10.0,21.0,Fair / Windy,Night,Night,Night,Night,1,3,2020,22.0,Sunday,False
2,2022-05-11 09:22:00,2022-05-11 09:52:00,0.0,TX,US,79.0,65.0,10.0,13.0,Mostly Cloudy,Day,Day,Day,Day,11,5,2022,9.0,Wednesday,False
2,2021-08-30 07:29:00,2021-08-30 07:51:30,0.281,TX,US,78.0,81.0,10.0,7.0,Fair,Day,Day,Day,Day,30,8,2021,7.0,Monday,False
2,2019-09-11 10:33:07,2019-09-11 12:05:17,0.0,NC,US,82.0,74.0,5.0,0.0,Partly Cloudy,Day,Day,Day,Day,11,9,2019,10.0,Wednesday,False
2,,2022-03-14 19:00:25.000000000,0.042,FL,US,69.0,93.0,5.0,15.0,Light Rain,Day,Day,Day,Day,,,,,,False
3,2017-08-28 13:53:18,2017-08-28 14:37:56,0.0,CA,US,78.1,48.0,10.0,11.5,Clear,Day,Day,Day,Day,28,8,2017,13.0,Monday,True
2,2019-03-29 15:44:21,2019-03-29 16:12:29,0.0,NY,US,57.9,58.0,10.0,4.6,Light Rain,Day,Day,Day,Day,29,3,2019,15.0,Friday,False
2,2020-02-10 07:59:35,2020-02-10 08:46:00,0.0,CO,US,12.0,94.0,6.0,0.0,Mostly Cloudy,Day,Day,Day,Day,10,2,2020,7.0,Monday,False
2,2022-06-01 13:36:39,2022-06-01 15:58:06,0.362,FL,US,88.0,55.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,1,6,2022,13.0,Wednesday,False
2,,2023-01-16 00:22:56.000000000,1.304,CA,US,56.0,90.0,2.0,0.0,Heavy Rain,Night,Night,Night,Night,,,,,,False
2,2021-09-02 03:09:00,2021-09-02 03:43:00,0.684,TX,US,84.0,67.0,10.0,7.0,Fair,Night,Night,Night,Night,2,9,2021,3.0,Thursday,False
2,2019-11-07 23:12:25,2019-11-08 00:12:13,0.0,CA,US,50.0,100.0,3.0,5.0,Cloudy,Night,Night,Night,Night,7,11,2019,23.0,Thursday,False
2,2021-12-02 17:18:30,2021-12-02 17:47:30,0.156,PA,US,58.0,56.0,10.0,10.0,Mostly Cloudy,Night,Night,Day,Day,2,12,2021,17.0,Thursday,False
2,2022-09-28 06:33:22,2022-09-28 08:10:42,0.774,MN,US,38.0,89.0,0.06,0.0,Fog,Night,Night,Day,Day,28,9,2022,6.0,Wednesday,False
3,2020-03-25 09:41:36,2020-03-25 10:56:16,0.0,FL,US,77.0,71.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,25,3,2020,9.0,Wednesday,True
2,2016-04-14 14:30:50,2016-04-14 20:30:50,1.202,CA,US,72.0,48.0,10.0,10.4,Partly Cloudy,Day,Day,Day,Day,14,4,2016,14.0,Thursday,False
2,2022-07-24 10:20:30,2022-07-24 10:56:30,0.903,VA,US,83.0,61.0,10.0,6.0,Fair,Day,Day,Day,Day,24,7,2022,10.0,Sunday,False
2,2021-02-22 17:21:55,2021-02-22 20:00:58,0.098,MN,US,41.0,67.0,10.0,16.0,Fair,Day,Day,Day,Day,22,2,2021,17.0,Monday,False
2,2020-09-24 07:28:19,2020-09-24 08:42:50,0.0,CA,US,61.0,88.0,10.0,6.0,Fair,Day,Day,Day,Day,24,9,2020,7.0,Thursday,False
2,2019-11-16 17:27:23,2019-11-16 18:42:48,0.0,GA,US,58.0,60.0,10.0,5.0,Mostly Cloudy,Day,Day,Day,Day,16,11,2019,17.0,Saturday,False
4,2017-12-06 16:13:14,2017-12-06 17:27:54,2.5,TX,US,42.1,89.0,6.0,12.7,Light Rain,Day,Day,Day,Day,6,12,2017,16.0,Wednesday,True
2,2020-12-01 17:10:54,2020-12-01 18:26:22,0.0,NC,US,42.0,47.0,10.0,8.0,Partly Cloudy,Day,Day,Day,Day,1,12,2020,17.0,Tuesday,False
3,2020-01-04 03:41:16,2020-01-04 04:26:44,0.0,CA,US,40.0,86.0,10.0,0.0,Fair,Night,Night,Night,Night,4,1,2020,3.0,Saturday,True
2,2019-09-07 12:57:06,2019-09-07 14:14:00,0.0,TX,US,91.0,45.0,10.0,3.0,Fair,Day,Day,Day,Day,7,9,2019,12.0,Saturday,False
3,2018-01-06 10:20:58,2018-01-06 10:50:15,0.0,KY,US,8.6,67.0,10.0,7.0,Partly Cloudy,Day,Day,Day,Day,6,1,2018,10.0,Saturday,True
2,2022-07-06 23:19:00,2022-07-07 02:45:00,0.015,GA,US,79.0,100.0,10.0,0.0,Partly Cloudy,Night,Night,Night,Night,6,7,2022,23.0,Wednesday,False
3,2021-09-08 15:43:29,2021-09-08 16:43:04,0.0,PA,US,85.0,57.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,8,9,2021,15.0,Wednesday,True
2,2021-02-12 14:34:30,2021-02-12 16:14:30,0.77,WV,US,30.0,92.0,2.0,3.0,Fog,Day,Day,Day,Day,12,2,2021,14.0,Friday,False
2,2021-07-23 14:47:26,2021-07-23 16:06:40,1.226,VA,US,84.0,27.0,10.0,0.0,Mostly Cloudy,Day,Day,Day,Day,23,7,2021,14.0,Friday,False
2,,2022-04-05 16:08:33.000000000,0.072,VA,US,55.0,85.0,10.0,0.0,Fair,Day,Day,Day,Day,,,,,,False
2,2021-09-10 16:05:52,2021-09-10 17:28:30,0.143,SC,US,81.0,39.0,10.0,0.0,Fair,Day,Day,Day,Day,10,9,2021,16.0,Friday,False
2,2022-01-27 10:43:00,2022-01-27 12:49:28,0.247,AZ,US,53.0,27.0,10.0,0.0,Fair,Day,Day,Day,Day,27,1,2022,10.0,Thursday,False
2,,2022-11-07 08:55:30.000000000,2.57,MD,US,63.0,67.0,10.0,0.0,Fair,Night,Day,Day,Day,,,,,,False
2,2018-09-12 05:33:22,2018-09-12 06:03:16,0.872,TX,US,,,,7.0,,Night,Night,Night,Night,12,9,2018,5.0,Wednesday,False
2,2022-11-11 11:36:20,2022-11-11 12:52:28,0.279,MD,US,,,,7.0,,Day,Day,Day,Day,11,11,2022,11.0,Friday,False
2,2020-01-24 18:15:00,2020-01-24 22:10:49,0.0,CA,US,59.0,59.0,10.0,0.0,Fair,Night,Night,Night,Day,24,1,2020,18.0,Friday,False
2,2022-11-18 13:27:43,2022-11-18 14:42:43,0.083,MO,US,29.0,41.0,10.0,10.0,Fair,Day,Day,Day,Day,18,11,2022,13.0,Friday,False
2,2022-11-07 20:09:00,2022-11-08 02:00:00,0.482,NC,US,67.0,76.0,10.0,7.0,Cloudy,Night,Night,Night,Night,7,11,2022,20.0,Monday,False
2,2017-06-21 16:53:04,2017-06-21 17:22:45,0.0,CA,US,84.9,44.0,10.0,18.4,Clear,Day,Day,Day,Day,21,6,2017,16.0,Wednesday,False
2,2022-09-11 01:25:55,2022-09-11 03:38:00,0.161,MI,US,73.0,73.0,10.0,8.0,Mostly Cloudy,Night,Night,Night,Night,11,9,2022,1.0,Sunday,False
3,2017-10-07 16:41:09,2017-10-07 17:10:32,0.0,TX,US,89.6,70.0,10.0,6.9,Scattered Clouds,Day,Day,Day,Day,7,10,2017,16.0,Saturday,True
2,2021-02-18 16:28:56,2021-02-18 17:28:56,0.745,OR,US,34.0,89.0,5.0,5.0,Light Snow,Day,Day,Day,Day,18,2,2021,16.0,Thursday,False
2,2016-10-13 19:47:21,2016-10-13 20:31:53,0.01,WA,US,51.1,89.0,10.0,17.3,Light Rain,Night,Night,Night,Day,13,10,2016,19.0,Thursday,False
2,2019-12-11 18:27:30,2019-12-11 19:19:37,0.0,CA,US,58.0,67.0,10.0,0.0,Partly Cloudy,Night,Night,Night,Night,11,12,2019,18.0,Wednesday,False
2,2018-01-11 15:26:36,2018-01-11 21:26:36,0.1689999999999999,CA,US,62.1,70.0,10.0,9.2,Scattered Clouds,Day,Day,Day,Day,11,1,2018,15.0,Thursday,False
3,2019-01-25 18:39:29,2019-01-25 19:09:16,0.0,CO,US,30.2,60.0,50.0,3.5,Overcast,Night,Night,Night,Day,25,1,2019,18.0,Friday,True
2,2022-10-04 10:41:07,2022-10-04 11:30:30,0.459,NJ,US,49.0,93.0,6.0,13.0,Light Rain,Day,Day,Day,Day,4,10,2022,10.0,Tuesday,False
2,2019-06-11 11:02:14,2019-06-11 12:01:54,0.0,VA,US,71.0,44.0,10.0,16.0,Fair,Day,Day,Day,Day,11,6,2019,11.0,Tuesday,False
2,,2022-10-09 21:28:00.000000000,0.032,CA,US,70.0,73.0,10.0,7.0,Fair,Night,Night,Night,Night,,,,,,False
2,2016-05-10 09:34:04,2016-05-10 10:34:04,0.01,CA,US,70.0,59.0,10.0,9.2,Clear,Day,Day,Day,Day,10,5,2016,9.0,Tuesday,False
2,2017-10-09 07:28:09,2017-10-09 13:28:09,0.557,UT,US,35.1,74.0,10.0,10.4,Clear,Night,Day,Day,Day,9,10,2017,7.0,Monday,False
2,,2022-04-14 16:10:18.000000,0.147,VA,US,74.0,54.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2017-04-03 07:23:21,2017-04-03 13:23:21,0.493,CA,US,48.2,100.0,1.5,3.5,Overcast,Day,Day,Day,Day,3,4,2017,7.0,Monday,False
2,2022-01-29 12:53:00,2022-01-29 14:23:30,2.758,TX,US,61.0,22.0,10.0,6.0,Fair,Day,Day,Day,Day,29,1,2022,12.0,Saturday,False
2,2022-08-14 00:06:53,2022-08-14 02:27:16,0.076,SC,US,76.0,58.0,10.0,0.0,Cloudy,Night,Night,Night,Night,14,8,2022,0.0,Sunday,False
2,,2023-02-26 04:10:13.000000000,0.623,CA,US,,,,7.0,,Night,Night,Night,Night,,,,,,False
3,2017-08-30 04:07:47,2017-08-30 04:36:37,0.0,GA,US,71.1,80.0,10.0,4.6,Clear,Night,Night,Night,Night,30,8,2017,4.0,Wednesday,True
3,2019-04-03 16:17:20,2019-04-03 16:45:14,1.243,CA,US,67.0,54.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,3,4,2019,16.0,Wednesday,True
3,2018-07-23 15:18:44,2018-07-23 15:48:39,0.206,NC,US,86.0,65.0,10.0,11.5,Mostly Cloudy,Day,Day,Day,Day,23,7,2018,15.0,Monday,True
4,2020-02-06 13:14:22,2020-02-06 13:42:22,0.721,NY,US,32.0,100.0,2.0,3.0,Fog,Day,Day,Day,Day,6,2,2020,13.0,Thursday,True
2,2019-12-04 08:24:16,2019-12-04 09:38:51,0.0,TX,US,46.0,81.0,10.0,0.0,Fair,Day,Day,Day,Day,4,12,2019,8.0,Wednesday,False
2,2018-09-25 06:00:23,2018-09-25 06:29:47,0.0,AL,US,75.9,94.0,10.0,9.2,Light Thunderstorms and Rain,Night,Night,Day,Day,25,9,2018,6.0,Tuesday,False
2,2017-08-16 06:46:31,2017-08-16 07:16:22,0.0,TN,US,73.9,93.0,2.0,6.9,Heavy Rain,Day,Day,Day,Day,16,8,2017,6.0,Wednesday,False
2,,2022-02-25 04:51:38.000000,1.724,CO,US,6.0,73.0,10.0,8.0,Fair,Night,Night,Night,Night,,,,,,False
2,2021-03-23 09:53:30,2021-03-23 10:54:30,1.497,NJ,US,47.0,78.0,5.0,6.0,Fair,Day,Day,Day,Day,23,3,2021,9.0,Tuesday,False
2,2022-04-27 17:39:00,2022-04-27 17:59:00,1.844,AZ,US,,,,7.0,,,,,,27,4,2022,17.0,Wednesday,False
2,2017-05-03 12:21:01,2017-05-03 13:05:48,0.01,TX,US,84.9,67.0,10.0,18.4,Mostly Cloudy,Day,Day,Day,Day,3,5,2017,12.0,Wednesday,False
2,2016-09-23 07:42:54,2016-09-23 08:42:08,0.0,FL,US,75.9,94.0,10.0,6.9,Clear,Day,Day,Day,Day,23,9,2016,7.0,Friday,False
2,2021-02-21 07:34:00,2021-02-21 13:26:30,1.007,CO,US,33.0,28.0,10.0,14.0,Fair,Day,Day,Day,Day,21,2,2021,7.0,Sunday,False
2,2023-01-20 03:49:30,2023-01-20 04:10:30,0.271,CA,US,45.0,71.0,10.0,0.0,Fair,Night,Night,Night,Night,20,1,2023,3.0,Friday,False
3,2018-01-30 13:32:00,2018-01-30 14:01:27,0.0,MI,US,22.6,50.0,10.0,9.2,Overcast,Day,Day,Day,Day,30,1,2018,13.0,Tuesday,True
3,2021-08-11 09:28:56,2021-08-11 09:57:50,0.0,LA,US,84.0,74.0,10.0,0.0,Mostly Cloudy,Day,Day,Day,Day,11,8,2021,9.0,Wednesday,True
2,,2022-04-02 17:19:06.000000,1.575,CA,US,64.0,59.0,10.0,3.0,Partly Cloudy,Day,Day,Day,Day,,,,,,False
2,2021-11-20 22:28:00,2021-11-21 23:48:54,1.643,AZ,US,67.0,27.0,10.0,0.0,Mostly Cloudy,Night,Night,Night,Night,20,11,2021,22.0,Saturday,False
4,2018-07-26 14:38:58,2018-07-26 15:08:44,0.136,MO,US,82.0,62.0,10.0,11.5,Light Thunderstorms and Rain,Day,Day,Day,Day,26,7,2018,14.0,Thursday,True
2,2020-09-27 21:31:29,2020-09-27 23:28:30,0.06,MI,US,64.0,72.0,10.0,15.0,Cloudy,Night,Night,Night,Night,27,9,2020,21.0,Sunday,False
3,2019-12-09 16:03:36,2019-12-09 18:03:12,0.0,PA,US,53.0,96.0,1.0,12.0,Rain,Day,Day,Day,Day,9,12,2019,16.0,Monday,True
2,2022-01-18 08:07:30,2022-01-18 08:56:00,1.44,TN,US,37.0,79.0,10.0,8.0,Fair,Day,Day,Day,Day,18,1,2022,8.0,Tuesday,False
